"","Date","Time","T..IPTS.90"
"638",2022-03-22,"8:44:31",5.3599
"639",2022-03-22,"8:46:31",5.3991
"640",2022-03-22,"8:48:31",5.4057
"641",2022-03-22,"8:50:31",5.4135
"642",2022-03-22,"8:52:31",5.4375
"643",2022-03-22,"8:54:31",5.3981
"644",2022-03-22,"8:56:31",5.4207
"645",2022-03-22,"8:58:31",5.3989
"646",2022-03-22,"9:0:31",5.4294
"647",2022-03-22,"9:2:31",5.407
"648",2022-03-22,"9:4:31",5.4489
"649",2022-03-22,"9:6:31",5.4191
"650",2022-03-22,"9:8:31",5.432
"651",2022-03-22,"9:10:31",5.4347
"652",2022-03-22,"9:12:31",5.4237
"653",2022-03-22,"9:14:31",5.4357
"654",2022-03-22,"9:16:31",5.4341
"655",2022-03-22,"9:18:31",5.4396
"656",2022-03-22,"9:20:31",5.4385
"657",2022-03-22,"9:22:31",5.4496
"658",2022-03-22,"9:24:31",5.4456
"659",2022-03-22,"9:26:31",5.4245
"660",2022-03-22,"9:28:31",5.4406
"661",2022-03-22,"9:30:31",5.4427
"662",2022-03-22,"9:32:31",5.4397
"663",2022-03-22,"9:34:31",5.4425
"664",2022-03-22,"9:36:31",5.6005
"665",2022-03-22,"9:38:31",5.4735
"666",2022-03-22,"9:40:31",5.5718
"667",2022-03-22,"9:42:31",5.5689
"668",2022-03-22,"9:44:31",5.4824
"669",2022-03-22,"9:46:31",5.4725
"670",2022-03-22,"9:48:31",5.4752
"671",2022-03-22,"9:50:31",5.4808
"672",2022-03-22,"9:52:31",5.4777
"673",2022-03-22,"9:54:31",5.4925
"674",2022-03-22,"9:56:31",5.4855
"675",2022-03-22,"9:58:31",5.4863
"676",2022-03-22,"10:0:31",5.4813
"677",2022-03-22,"10:2:31",5.4933
"678",2022-03-22,"10:4:31",5.4842
"679",2022-03-22,"10:6:31",5.5369
"680",2022-03-22,"10:8:31",5.4985
"681",2022-03-22,"10:10:31",5.4945
"682",2022-03-22,"10:12:31",5.4973
"683",2022-03-22,"10:14:31",5.5219
"684",2022-03-22,"10:16:31",5.5364
"685",2022-03-22,"10:18:31",5.5334
"686",2022-03-22,"10:20:31",5.5388
"687",2022-03-22,"10:22:31",5.5428
"688",2022-03-22,"10:24:31",5.5132
"689",2022-03-22,"10:26:31",5.5399
"690",2022-03-22,"10:28:31",5.5147
"691",2022-03-22,"10:30:31",5.5388
"692",2022-03-22,"10:32:31",5.5263
"693",2022-03-22,"10:34:31",5.5405
"694",2022-03-22,"10:36:31",5.5389
"695",2022-03-22,"10:38:31",5.5312
"696",2022-03-22,"10:40:31",5.5382
"697",2022-03-22,"10:42:31",5.5443
"698",2022-03-22,"10:44:31",5.5522
"699",2022-03-22,"10:46:31",5.5342
"700",2022-03-22,"10:48:31",5.5328
"701",2022-03-22,"10:50:31",5.524
"702",2022-03-22,"10:52:31",5.5664
"703",2022-03-22,"10:54:31",5.5253
"704",2022-03-22,"10:56:31",5.5208
"705",2022-03-22,"10:58:31",5.5249
"706",2022-03-22,"11:0:31",5.5168
"707",2022-03-22,"11:2:31",5.5229
"708",2022-03-22,"11:4:31",5.5252
"709",2022-03-22,"11:6:31",5.5305
"710",2022-03-22,"11:8:31",5.5369
"711",2022-03-22,"11:10:31",5.5428
"712",2022-03-22,"11:12:31",5.5418
"713",2022-03-22,"11:14:31",5.538
"714",2022-03-22,"11:16:31",5.5437
"715",2022-03-22,"11:18:31",5.5458
"716",2022-03-22,"11:20:31",5.5632
"717",2022-03-22,"11:22:31",5.5435
"718",2022-03-22,"11:24:31",5.5368
"719",2022-03-22,"11:26:31",5.5558
"720",2022-03-22,"11:28:31",5.5367
"721",2022-03-22,"11:30:31",5.6286
"722",2022-03-22,"11:32:31",5.8129
"723",2022-03-22,"11:34:31",5.8287
"724",2022-03-22,"11:36:31",5.5895
"725",2022-03-22,"11:38:31",5.6886
"726",2022-03-22,"11:40:31",5.5764
"727",2022-03-22,"11:42:31",5.5813
"728",2022-03-22,"11:44:31",5.5828
"729",2022-03-22,"11:46:31",5.5646
"730",2022-03-22,"11:48:31",5.5655
"731",2022-03-22,"11:50:31",5.6358
"732",2022-03-22,"11:52:31",6.4555
"733",2022-03-22,"11:54:31",5.8616
"734",2022-03-22,"11:56:31",5.616
"735",2022-03-22,"11:58:31",5.5663
"736",2022-03-22,"12:0:31",5.5836
"737",2022-03-22,"12:2:31",5.5649
"738",2022-03-22,"12:4:31",5.5552
"739",2022-03-22,"12:6:31",5.5541
"740",2022-03-22,"12:8:31",5.578
"741",2022-03-22,"12:10:31",5.6086
"742",2022-03-22,"12:12:31",5.5941
"743",2022-03-22,"12:14:31",5.5598
"744",2022-03-22,"12:16:31",5.6515
"745",2022-03-22,"12:18:31",5.5896
"746",2022-03-22,"12:20:31",6.4767
"747",2022-03-22,"12:22:31",6.534
"748",2022-03-22,"12:24:31",5.7655
"749",2022-03-22,"12:26:31",5.5951
"750",2022-03-22,"12:28:31",5.5681
"751",2022-03-22,"12:30:31",5.5734
"752",2022-03-22,"12:32:31",5.5762
"753",2022-03-22,"12:34:31",5.5695
"754",2022-03-22,"12:36:31",5.5938
"755",2022-03-22,"12:38:31",5.5918
"756",2022-03-22,"12:40:31",5.7096
"757",2022-03-22,"12:42:31",5.5847
"758",2022-03-22,"12:44:31",5.6394
"759",2022-03-22,"12:46:31",5.5795
"760",2022-03-22,"12:48:31",5.5791
"761",2022-03-22,"12:50:31",5.5813
"762",2022-03-22,"12:52:31",5.582
"763",2022-03-22,"12:54:31",5.5785
"764",2022-03-22,"12:56:31",5.5752
"765",2022-03-22,"12:58:31",5.6288
"766",2022-03-22,"13:0:31",6.2363
"767",2022-03-22,"13:2:31",5.8078
"768",2022-03-22,"13:4:31",6.219
"769",2022-03-22,"13:6:31",5.7284
"770",2022-03-22,"13:8:31",5.9272
"771",2022-03-22,"13:10:31",5.5891
"772",2022-03-22,"13:12:31",6.045
"773",2022-03-22,"13:14:31",5.9344
"774",2022-03-22,"13:16:31",6.208
"775",2022-03-22,"13:18:31",5.9549
"776",2022-03-22,"13:20:31",6.2266
"777",2022-03-22,"13:22:31",6.1087
"778",2022-03-22,"13:24:31",6.095
"779",2022-03-22,"13:26:31",6.09
"780",2022-03-22,"13:28:31",6.094
"781",2022-03-22,"13:30:31",6.1489
"782",2022-03-22,"13:32:31",6.0637
"783",2022-03-22,"13:34:31",6.1401
"784",2022-03-22,"13:36:31",6.1258
"785",2022-03-22,"13:38:31",6.1599
"786",2022-03-22,"13:40:31",6.1464
"787",2022-03-22,"13:42:31",6.2323
"788",2022-03-22,"13:44:31",6.1918
"789",2022-03-22,"13:46:31",6.2244
"790",2022-03-22,"13:48:31",6.1082
"791",2022-03-22,"13:50:31",6.1584
"792",2022-03-22,"13:52:31",6.7039
"793",2022-03-22,"13:54:31",6.3759
"794",2022-03-22,"13:56:31",6.3018
"795",2022-03-22,"13:58:31",6.5575
"796",2022-03-22,"14:0:31",6.6768
"797",2022-03-22,"14:2:31",6.6031
"798",2022-03-22,"14:4:31",6.5263
"799",2022-03-22,"14:6:31",6.4888
"800",2022-03-22,"14:8:31",6.3931
"801",2022-03-22,"14:10:31",6.3444
"802",2022-03-22,"14:12:31",6.3383
"803",2022-03-22,"14:14:31",6.3498
"804",2022-03-22,"14:16:31",6.3707
"805",2022-03-22,"14:18:31",6.4321
"806",2022-03-22,"14:20:31",6.2975
"807",2022-03-22,"14:22:31",6.3756
"808",2022-03-22,"14:24:31",6.3312
"809",2022-03-22,"14:26:31",6.3323
"810",2022-03-22,"14:28:31",6.2227
"811",2022-03-22,"14:30:31",6.2317
"812",2022-03-22,"14:32:31",6.2814
"813",2022-03-22,"14:34:31",6.2622
"814",2022-03-22,"14:36:31",6.2702
"815",2022-03-22,"14:38:31",6.2754
"816",2022-03-22,"14:40:31",6.2671
"817",2022-03-22,"14:42:31",6.3275
"818",2022-03-22,"14:44:31",6.2926
"819",2022-03-22,"14:46:31",6.2893
"820",2022-03-22,"14:48:31",6.2775
"821",2022-03-22,"14:50:31",6.3425
"822",2022-03-22,"14:52:31",6.4812
"823",2022-03-22,"14:54:31",6.4167
"824",2022-03-22,"14:56:31",6.6515
"825",2022-03-22,"14:58:31",6.6121
"826",2022-03-22,"15:0:31",6.6462
"827",2022-03-22,"15:2:31",6.6678
"828",2022-03-22,"15:4:31",6.6398
"829",2022-03-22,"15:6:31",6.6125
"830",2022-03-22,"15:8:31",6.4948
"831",2022-03-22,"15:10:31",6.5012
"832",2022-03-22,"15:12:31",6.5009
"833",2022-03-22,"15:14:31",6.48
"834",2022-03-22,"15:16:31",6.5577
"835",2022-03-22,"15:18:31",6.5353
"836",2022-03-22,"15:20:31",6.5534
"837",2022-03-22,"15:22:31",6.5312
"838",2022-03-22,"15:24:31",6.5506
"839",2022-03-22,"15:26:31",6.5359
"840",2022-03-22,"15:28:31",6.5191
"841",2022-03-22,"15:30:31",6.4613
"842",2022-03-22,"15:32:31",6.4713
"843",2022-03-22,"15:34:31",6.5054
"844",2022-03-22,"15:36:31",6.4855
"845",2022-03-22,"15:38:31",6.5116
"846",2022-03-22,"15:40:31",6.4988
"847",2022-03-22,"15:42:31",6.4813
"848",2022-03-22,"15:44:31",6.5
"849",2022-03-22,"15:46:31",6.4897
"850",2022-03-22,"15:48:31",6.4952
"851",2022-03-22,"15:50:31",6.4622
"852",2022-03-22,"15:52:31",6.4589
"853",2022-03-22,"15:54:31",6.4342
"854",2022-03-22,"15:56:31",6.4194
"855",2022-03-22,"15:58:31",6.403
"856",2022-03-22,"16:0:31",6.4047
"857",2022-03-22,"16:2:31",6.4146
"858",2022-03-22,"16:4:31",6.4106
"859",2022-03-22,"16:6:31",6.4308
"860",2022-03-22,"16:8:31",6.4326
"861",2022-03-22,"16:10:31",6.4139
"862",2022-03-22,"16:12:31",6.4009
"863",2022-03-22,"16:14:31",6.4005
"864",2022-03-22,"16:16:31",6.3975
"865",2022-03-22,"16:18:31",6.3676
"866",2022-03-22,"16:20:31",6.3758
"867",2022-03-22,"16:22:31",6.3773
"868",2022-03-22,"16:24:31",6.3761
"869",2022-03-22,"16:26:31",6.4254
"870",2022-03-22,"16:28:31",6.4316
"871",2022-03-22,"16:30:31",6.4218
"872",2022-03-22,"16:32:31",6.4044
"873",2022-03-22,"16:34:31",6.4472
"874",2022-03-22,"16:36:31",6.3755
"875",2022-03-22,"16:38:31",6.4031
"876",2022-03-22,"16:40:31",6.3675
"877",2022-03-22,"16:42:31",6.6191
"878",2022-03-22,"16:44:31",6.4178
"879",2022-03-22,"16:46:31",6.5866
"880",2022-03-22,"16:48:31",6.6074
"881",2022-03-22,"16:50:31",6.6241
"882",2022-03-22,"16:52:31",6.6081
"883",2022-03-22,"16:54:31",6.593
"884",2022-03-22,"16:56:31",6.5456
"885",2022-03-22,"16:58:31",6.4546
"886",2022-03-22,"17:0:31",6.4843
"887",2022-03-22,"17:2:31",6.5055
"888",2022-03-22,"17:4:31",6.4702
"889",2022-03-22,"17:6:31",6.3919
"890",2022-03-22,"17:8:31",6.481
"891",2022-03-22,"17:10:31",6.4542
"892",2022-03-22,"17:12:31",6.5449
"893",2022-03-22,"17:14:31",6.4796
"894",2022-03-22,"17:16:31",6.4374
"895",2022-03-22,"17:18:31",6.4902
"896",2022-03-22,"17:20:31",6.5439
"897",2022-03-22,"17:22:31",6.562
"898",2022-03-22,"17:24:31",6.5519
"899",2022-03-22,"17:26:31",6.5373
"900",2022-03-22,"17:28:31",6.457
"901",2022-03-22,"17:30:31",6.4519
"902",2022-03-22,"17:32:31",6.5191
"903",2022-03-22,"17:34:31",6.633
"904",2022-03-22,"17:36:31",6.6282
"905",2022-03-22,"17:38:31",6.6008
"906",2022-03-22,"17:40:31",6.5878
"907",2022-03-22,"17:42:31",6.5747
"908",2022-03-22,"17:44:31",6.5594
"909",2022-03-22,"17:46:31",6.5199
"910",2022-03-22,"17:48:31",6.5736
"911",2022-03-22,"17:50:31",6.5919
"912",2022-03-22,"17:52:31",6.6105
"913",2022-03-22,"17:54:31",6.6115
"914",2022-03-22,"17:56:31",6.6163
"915",2022-03-22,"17:58:31",6.6119
"916",2022-03-22,"18:0:31",6.6149
"917",2022-03-22,"18:2:31",6.6158
"918",2022-03-22,"18:4:31",6.6158
"919",2022-03-22,"18:6:31",6.629
"920",2022-03-22,"18:8:31",6.6226
"921",2022-03-22,"18:10:31",6.6203
"922",2022-03-22,"18:12:31",6.6229
"923",2022-03-22,"18:14:31",6.6145
"924",2022-03-22,"18:16:31",6.6143
"925",2022-03-22,"18:18:31",6.6077
"926",2022-03-22,"18:20:31",6.6062
"927",2022-03-22,"18:22:31",6.6153
"928",2022-03-22,"18:24:31",6.5783
"929",2022-03-22,"18:26:31",6.498
"930",2022-03-22,"18:28:31",6.4075
"931",2022-03-22,"18:30:31",6.6037
"932",2022-03-22,"18:32:31",6.3098
"933",2022-03-22,"18:34:31",6.5805
"934",2022-03-22,"18:36:31",6.5184
"935",2022-03-22,"18:38:31",6.5431
"936",2022-03-22,"18:40:31",6.5746
"937",2022-03-22,"18:42:31",6.5239
"938",2022-03-22,"18:44:31",6.4988
"939",2022-03-22,"18:46:31",6.5094
"940",2022-03-22,"18:48:31",6.5002
"941",2022-03-22,"18:50:31",6.4998
"942",2022-03-22,"18:52:31",6.4846
"943",2022-03-22,"18:54:31",6.3852
"944",2022-03-22,"18:56:31",6.3935
"945",2022-03-22,"18:58:31",6.3033
"946",2022-03-22,"19:0:31",6.2826
"947",2022-03-22,"19:2:31",6.1599
"948",2022-03-22,"19:4:31",6.1365
"949",2022-03-22,"19:6:31",6.1733
"950",2022-03-22,"19:8:31",6.1518
"951",2022-03-22,"19:10:31",6.1631
"952",2022-03-22,"19:12:31",6.1828
"953",2022-03-22,"19:14:31",6.2078
"954",2022-03-22,"19:16:31",6.1422
"955",2022-03-22,"19:18:31",6.0869
"956",2022-03-22,"19:20:31",6.0704
"957",2022-03-22,"19:22:31",6.0287
"958",2022-03-22,"19:24:31",6.0235
"959",2022-03-22,"19:26:31",6.0465
"960",2022-03-22,"19:28:31",6.0911
"961",2022-03-22,"19:30:31",6.0483
"962",2022-03-22,"19:32:31",6.0537
"963",2022-03-22,"19:34:31",6.0659
"964",2022-03-22,"19:36:31",6.0363
"965",2022-03-22,"19:38:31",6.2168
"966",2022-03-22,"19:40:31",6.2757
"967",2022-03-22,"19:42:31",6.351
"968",2022-03-22,"19:44:31",6.3293
"969",2022-03-22,"19:46:31",6.3365
"970",2022-03-22,"19:48:31",6.3043
"971",2022-03-22,"19:50:31",6.451
"972",2022-03-22,"19:52:31",6.4076
"973",2022-03-22,"19:54:31",6.3625
"974",2022-03-22,"19:56:31",6.3991
"975",2022-03-22,"19:58:31",6.3686
"976",2022-03-22,"20:0:31",6.3343
"977",2022-03-22,"20:2:31",6.3494
"978",2022-03-22,"20:4:31",6.4041
"979",2022-03-22,"20:6:31",6.3357
"980",2022-03-22,"20:8:31",6.4032
"981",2022-03-22,"20:10:31",6.3462
"982",2022-03-22,"20:12:31",6.3249
"983",2022-03-22,"20:14:31",6.2284
"984",2022-03-22,"20:16:31",6.4124
"985",2022-03-22,"20:18:31",6.3223
"986",2022-03-22,"20:20:31",6.3094
"987",2022-03-22,"20:22:31",6.3694
"988",2022-03-22,"20:24:31",6.4099
"989",2022-03-22,"20:26:31",6.398
"990",2022-03-22,"20:28:31",6.3545
"991",2022-03-22,"20:30:31",6.3976
"992",2022-03-22,"20:32:31",6.3681
"993",2022-03-22,"20:34:31",6.3244
"994",2022-03-22,"20:36:31",6.3163
"995",2022-03-22,"20:38:31",6.3317
"996",2022-03-22,"20:40:31",6.3319
"997",2022-03-22,"20:42:31",6.3358
"998",2022-03-22,"20:44:31",6.3428
"999",2022-03-22,"20:46:31",6.3327
"1000",2022-03-22,"20:48:31",6.3352
"1001",2022-03-22,"20:50:31",6.3558
"1002",2022-03-22,"20:52:31",6.3575
"1003",2022-03-22,"20:54:31",6.3652
"1004",2022-03-22,"20:56:31",6.3656
"1005",2022-03-22,"20:58:31",6.3608
"1006",2022-03-22,"21:0:31",6.3701
"1007",2022-03-22,"21:2:31",6.372
"1008",2022-03-22,"21:4:31",6.3748
"1009",2022-03-22,"21:6:31",6.307
"1010",2022-03-22,"21:8:31",6.2855
"1011",2022-03-22,"21:10:31",6.3729
"1012",2022-03-22,"21:12:31",6.3189
"1013",2022-03-22,"21:14:31",6.2776
"1014",2022-03-22,"21:16:31",6.2669
"1015",2022-03-22,"21:18:31",6.274
"1016",2022-03-22,"21:20:31",6.2584
"1017",2022-03-22,"21:22:31",6.263
"1018",2022-03-22,"21:24:31",6.261
"1019",2022-03-22,"21:26:31",6.3666
"1020",2022-03-22,"21:28:31",6.2941
"1021",2022-03-22,"21:30:31",6.2572
"1022",2022-03-22,"21:32:31",6.2528
"1023",2022-03-22,"21:34:31",6.2586
"1024",2022-03-22,"21:36:31",6.169
"1025",2022-03-22,"21:38:31",6.2114
"1026",2022-03-22,"21:40:31",6.2336
"1027",2022-03-22,"21:42:31",6.2098
"1028",2022-03-22,"21:44:31",6.2477
"1029",2022-03-22,"21:46:31",6.2849
"1030",2022-03-22,"21:48:31",6.2878
"1031",2022-03-22,"21:50:31",6.2851
"1032",2022-03-22,"21:52:31",6.2819
"1033",2022-03-22,"21:54:31",6.2757
"1034",2022-03-22,"21:56:31",6.227
"1035",2022-03-22,"21:58:31",6.2374
"1036",2022-03-22,"22:0:31",6.3018
"1037",2022-03-22,"22:2:31",6.2695
"1038",2022-03-22,"22:4:31",6.2766
"1039",2022-03-22,"22:6:31",6.2905
"1040",2022-03-22,"22:8:31",6.2729
"1041",2022-03-22,"22:10:31",6.2568
"1042",2022-03-22,"22:12:31",6.2067
"1043",2022-03-22,"22:14:31",6.1845
"1044",2022-03-22,"22:16:31",6.1891
"1045",2022-03-22,"22:18:31",6.2507
"1046",2022-03-22,"22:20:31",6.2106
"1047",2022-03-22,"22:22:31",6.2969
"1048",2022-03-22,"22:24:31",6.3185
"1049",2022-03-22,"22:26:31",6.2981
"1050",2022-03-22,"22:28:31",6.323
"1051",2022-03-22,"22:30:31",6.3252
"1052",2022-03-22,"22:32:31",6.2978
"1053",2022-03-22,"22:34:31",6.2545
"1054",2022-03-22,"22:36:31",6.2334
"1055",2022-03-22,"22:38:31",6.2748
"1056",2022-03-22,"22:40:31",6.2968
"1057",2022-03-22,"22:42:31",6.2612
"1058",2022-03-22,"22:44:31",6.3231
"1059",2022-03-22,"22:46:31",6.3047
"1060",2022-03-22,"22:48:31",6.308
"1061",2022-03-22,"22:50:31",6.2912
"1062",2022-03-22,"22:52:31",6.2794
"1063",2022-03-22,"22:54:31",6.2539
"1064",2022-03-22,"22:56:31",6.2505
"1065",2022-03-22,"22:58:31",6.2572
"1066",2022-03-22,"23:0:31",6.2643
"1067",2022-03-22,"23:2:31",6.2753
"1068",2022-03-22,"23:4:31",6.2932
"1069",2022-03-22,"23:6:31",6.2821
"1070",2022-03-22,"23:8:31",6.284
"1071",2022-03-22,"23:10:31",6.2805
"1072",2022-03-22,"23:12:31",6.2853
"1073",2022-03-22,"23:14:31",6.2381
"1074",2022-03-22,"23:16:31",6.2964
"1075",2022-03-22,"23:18:31",6.2805
"1076",2022-03-22,"23:20:31",6.2651
"1077",2022-03-22,"23:22:31",6.2957
"1078",2022-03-22,"23:24:31",6.2892
"1079",2022-03-22,"23:26:31",6.2883
"1080",2022-03-22,"23:28:31",6.278
"1081",2022-03-22,"23:30:31",6.2821
"1082",2022-03-22,"23:32:31",6.283
"1083",2022-03-22,"23:34:31",6.2817
"1084",2022-03-22,"23:36:31",6.2777
"1085",2022-03-22,"23:38:31",6.287
"1086",2022-03-22,"23:40:31",6.2371
"1087",2022-03-22,"23:42:31",6.2863
"1088",2022-03-22,"23:44:31",6.2888
"1089",2022-03-22,"23:46:31",6.291
"1090",2022-03-22,"23:48:31",6.2889
"1091",2022-03-22,"23:50:31",6.2185
"1092",2022-03-22,"23:52:31",6.2469
"1093",2022-03-22,"23:54:31",6.2294
"1094",2022-03-22,"23:56:31",6.1758
"1095",2022-03-22,"23:58:31",6.2194
"1096",2022-03-23,"0:0:31",6.157
"1097",2022-03-23,"0:2:31",6.1622
"1098",2022-03-23,"0:4:31",6.2148
"1099",2022-03-23,"0:6:31",6.2057
"1100",2022-03-23,"0:8:31",6.1953
"1101",2022-03-23,"0:10:31",6.2144
"1102",2022-03-23,"0:12:31",6.2446
"1103",2022-03-23,"0:14:31",6.2323
"1104",2022-03-23,"0:16:31",6.2757
"1105",2022-03-23,"0:18:31",6.2927
"1106",2022-03-23,"0:20:31",6.2527
"1107",2022-03-23,"0:22:31",6.3235
"1108",2022-03-23,"0:24:31",6.3251
"1109",2022-03-23,"0:26:31",6.3206
"1110",2022-03-23,"0:28:31",6.302
"1111",2022-03-23,"0:30:31",6.3547
"1112",2022-03-23,"0:32:31",6.3438
"1113",2022-03-23,"0:34:31",6.3563
"1114",2022-03-23,"0:36:31",6.3104
"1115",2022-03-23,"0:38:31",6.3591
"1116",2022-03-23,"0:40:31",6.3605
"1117",2022-03-23,"0:42:31",6.3479
"1118",2022-03-23,"0:44:31",6.3575
"1119",2022-03-23,"0:46:31",6.37
"1120",2022-03-23,"0:48:31",6.4187
"1121",2022-03-23,"0:50:31",6.299
"1122",2022-03-23,"0:52:31",6.3534
"1123",2022-03-23,"0:54:31",6.4098
"1124",2022-03-23,"0:56:31",6.4261
"1125",2022-03-23,"0:58:31",6.4211
"1126",2022-03-23,"1:0:31",6.4187
"1127",2022-03-23,"1:2:31",6.3698
"1128",2022-03-23,"1:4:31",6.3881
"1129",2022-03-23,"1:6:31",6.373
"1130",2022-03-23,"1:8:31",6.3911
"1131",2022-03-23,"1:10:31",6.3907
"1132",2022-03-23,"1:12:31",6.3861
"1133",2022-03-23,"1:14:31",6.3902
"1134",2022-03-23,"1:16:31",6.3766
"1135",2022-03-23,"1:18:31",6.3786
"1136",2022-03-23,"1:20:31",6.4059
"1137",2022-03-23,"1:22:31",6.4113
"1138",2022-03-23,"1:24:31",6.4081
"1139",2022-03-23,"1:26:31",6.3957
"1140",2022-03-23,"1:28:31",6.4034
"1141",2022-03-23,"1:30:31",6.3882
"1142",2022-03-23,"1:32:31",6.391
"1143",2022-03-23,"1:34:31",6.3878
"1144",2022-03-23,"1:36:31",6.3872
"1145",2022-03-23,"1:38:31",6.3871
"1146",2022-03-23,"1:40:31",6.3916
"1147",2022-03-23,"1:42:31",6.3883
"1148",2022-03-23,"1:44:31",6.3517
"1149",2022-03-23,"1:46:31",6.3529
"1150",2022-03-23,"1:48:31",6.3626
"1151",2022-03-23,"1:50:31",6.3839
"1152",2022-03-23,"1:52:31",6.3754
"1153",2022-03-23,"1:54:31",6.1984
"1154",2022-03-23,"1:56:31",6.1827
"1155",2022-03-23,"1:58:31",6.1449
"1156",2022-03-23,"2:0:31",6.193
"1157",2022-03-23,"2:2:31",6.231
"1158",2022-03-23,"2:4:31",6.2348
"1159",2022-03-23,"2:6:31",6.2324
"1160",2022-03-23,"2:8:31",6.2274
"1161",2022-03-23,"2:10:31",6.2254
"1162",2022-03-23,"2:12:31",6.2511
"1163",2022-03-23,"2:14:31",6.2837
"1164",2022-03-23,"2:16:31",6.2437
"1165",2022-03-23,"2:18:31",6.2898
"1166",2022-03-23,"2:20:31",6.2935
"1167",2022-03-23,"2:22:31",6.3004
"1168",2022-03-23,"2:24:31",6.3017
"1169",2022-03-23,"2:26:31",6.3082
"1170",2022-03-23,"2:28:31",6.3144
"1171",2022-03-23,"2:30:31",6.3209
"1172",2022-03-23,"2:32:31",6.3128
"1173",2022-03-23,"2:34:31",6.3199
"1174",2022-03-23,"2:36:31",6.3213
"1175",2022-03-23,"2:38:31",6.3228
"1176",2022-03-23,"2:40:31",6.3239
"1177",2022-03-23,"2:42:31",6.3281
"1178",2022-03-23,"2:44:31",6.3277
"1179",2022-03-23,"2:46:31",6.3093
"1180",2022-03-23,"2:48:31",6.2765
"1181",2022-03-23,"2:50:31",6.3155
"1182",2022-03-23,"2:52:31",6.2601
"1183",2022-03-23,"2:54:31",6.2288
"1184",2022-03-23,"2:56:31",6.2494
"1185",2022-03-23,"2:58:31",6.2958
"1186",2022-03-23,"3:0:31",6.2743
"1187",2022-03-23,"3:2:31",6.2807
"1188",2022-03-23,"3:4:31",6.2979
"1189",2022-03-23,"3:6:31",6.2889
"1190",2022-03-23,"3:8:31",6.265
"1191",2022-03-23,"3:10:31",6.2755
"1192",2022-03-23,"3:12:31",6.2752
"1193",2022-03-23,"3:14:31",6.2096
"1194",2022-03-23,"3:16:31",6.2523
"1195",2022-03-23,"3:18:31",6.2834
"1196",2022-03-23,"3:20:31",6.2481
"1197",2022-03-23,"3:22:31",6.1976
"1198",2022-03-23,"3:24:31",6.2056
"1199",2022-03-23,"3:26:31",6.2222
"1200",2022-03-23,"3:28:31",6.282
"1201",2022-03-23,"3:30:31",6.2693
"1202",2022-03-23,"3:32:31",6.2573
"1203",2022-03-23,"3:34:31",6.2837
"1204",2022-03-23,"3:36:31",6.2715
"1205",2022-03-23,"3:38:31",6.2758
"1206",2022-03-23,"3:40:31",6.2748
"1207",2022-03-23,"3:42:31",6.2988
"1208",2022-03-23,"3:44:31",6.2981
"1209",2022-03-23,"3:46:31",6.2271
"1210",2022-03-23,"3:48:31",6.2912
"1211",2022-03-23,"3:50:31",6.2374
"1212",2022-03-23,"3:52:31",6.2408
"1213",2022-03-23,"3:54:31",6.2501
"1214",2022-03-23,"3:56:31",6.2346
"1215",2022-03-23,"3:58:31",6.2625
"1216",2022-03-23,"4:0:31",6.2399
"1217",2022-03-23,"4:2:31",6.2593
"1218",2022-03-23,"4:4:31",6.2596
"1219",2022-03-23,"4:6:31",6.2712
"1220",2022-03-23,"4:8:31",6.2625
"1221",2022-03-23,"4:10:31",6.2776
"1222",2022-03-23,"4:12:31",6.2783
"1223",2022-03-23,"4:14:31",6.2906
"1224",2022-03-23,"4:16:31",6.2635
"1225",2022-03-23,"4:18:31",6.2625
"1226",2022-03-23,"4:20:31",6.2624
"1227",2022-03-23,"4:22:31",6.2777
"1228",2022-03-23,"4:24:31",6.271
"1229",2022-03-23,"4:26:31",6.2692
"1230",2022-03-23,"4:28:31",6.3002
"1231",2022-03-23,"4:30:31",6.2866
"1232",2022-03-23,"4:32:31",6.2988
"1233",2022-03-23,"4:34:31",6.2921
"1234",2022-03-23,"4:36:31",6.2959
"1235",2022-03-23,"4:38:31",6.2864
"1236",2022-03-23,"4:40:31",6.285
"1237",2022-03-23,"4:42:31",6.2838
"1238",2022-03-23,"4:44:31",6.277
"1239",2022-03-23,"4:46:31",6.2777
"1240",2022-03-23,"4:48:31",6.2826
"1241",2022-03-23,"4:50:31",6.279
"1242",2022-03-23,"4:52:31",6.2763
"1243",2022-03-23,"4:54:31",6.2695
"1244",2022-03-23,"4:56:31",6.2719
"1245",2022-03-23,"4:58:31",6.234
"1246",2022-03-23,"5:0:31",6.2447
"1247",2022-03-23,"5:2:31",6.2752
"1248",2022-03-23,"5:4:31",6.2814
"1249",2022-03-23,"5:6:31",6.2766
"1250",2022-03-23,"5:8:31",6.2693
"1251",2022-03-23,"5:10:31",6.2794
"1252",2022-03-23,"5:12:31",6.2768
"1253",2022-03-23,"5:14:31",6.2647
"1254",2022-03-23,"5:16:31",6.318
"1255",2022-03-23,"5:18:31",6.3054
"1256",2022-03-23,"5:20:31",6.2855
"1257",2022-03-23,"5:22:31",6.2753
"1258",2022-03-23,"5:24:31",6.2618
"1259",2022-03-23,"5:26:31",6.2511
"1260",2022-03-23,"5:28:31",6.2525
"1261",2022-03-23,"5:30:31",6.2251
"1262",2022-03-23,"5:32:31",6.2134
"1263",2022-03-23,"5:34:31",6.2216
